,Participant.Private.ID,Age,Gender,needForMoney,blockOrder,randomise_blocks,effortL,rewardL,effortChoice,effortSelfReport,gamblingChoice,happySelfReport,subjEffort1,subjEffort3,subjEffort5,subjEffort7,subjFrust1,subjFrust3,subjFrust5,subjFrust7,nfc,ami
761,2901956,18,female,5,25,1,1,2,high,32,risky,56,2,5,7,10,1,3,5,10,1.777777778,3.111111111
762,2901956,18,female,5,26,12,7,6,high,100,risky,46,2,5,7,10,1,3,5,10,1.777777778,3.111111111
763,2901956,18,female,5,27,4,7,2,high,100,risky,15,2,5,7,10,1,3,5,10,1.777777778,3.111111111
764,2901956,18,female,5,28,27,5,6,high,56,safe,67,2,5,7,10,1,3,5,10,1.777777778,3.111111111
765,2901956,18,female,5,29,28,7,6,high,87,safe,31,2,5,7,10,1,3,5,10,1.777777778,3.111111111
766,2901956,18,female,5,30,31,5,10,high,46,safe,78,2,5,7,10,1,3,5,10,1.777777778,3.111111111
767,2901956,18,female,5,31,29,1,10,high,27,safe,69,2,5,7,10,1,3,5,10,1.777777778,3.111111111
768,2901956,18,female,5,32,13,1,10,high,29,safe,86,2,5,7,10,1,3,5,10,1.777777778,3.111111111
769,2902128,18,female,10,1,1,1,2,high,67,safe,49,2,5,6,10,1,3,6,10,2.611111111,3.444444444
770,2902128,18,female,10,2,29,1,10,high,39,risky,82,2,5,6,10,1,3,6,10,2.611111111,3.444444444
771,2902128,18,female,10,3,25,1,6,high,65,safe,87,2,5,6,10,1,3,6,10,2.611111111,3.444444444
772,2902128,18,female,10,4,21,1,4,high,69,risky,82,2,5,6,10,1,3,6,10,2.611111111,3.444444444
773,2902128,18,female,10,5,19,5,2,high,59,safe,66,2,5,6,10,1,3,6,10,2.611111111,3.444444444
774,2902128,18,female,10,6,3,5,2,high,39,safe,34,2,5,6,10,1,3,6,10,2.611111111,3.444444444
775,2902128,18,female,10,7,6,3,4,high,57,risky,50,2,5,6,10,1,3,6,10,2.611111111,3.444444444
776,2902128,18,female,10,8,2,3,2,high,38,risky,24,2,5,6,10,1,3,6,10,2.611111111,3.444444444
777,2902128,18,female,10,9,14,3,10,high,64,safe,63,2,5,6,10,1,3,6,10,2.611111111,3.444444444
778,2902128,18,female,10,10,22,3,4,high,44,risky,56,2,5,6,10,1,3,6,10,2.611111111,3.444444444
779,2902128,18,female,10,11,15,5,10,high,75,risky,68,2,5,6,10,1,3,6,10,2.611111111,3.444444444
780,2902128,18,female,10,12,12,7,6,high,64,risky,62,2,5,6,10,1,3,6,10,2.611111111,3.444444444
781,2902128,18,female,10,13,27,5,6,high,69,risky,64,2,5,6,10,1,3,6,10,2.611111111,3.444444444
782,2902128,18,female,10,14,30,3,10,high,72,risky,58,2,5,6,10,1,3,6,10,2.611111111,3.444444444
783,2902128,18,female,10,15,5,1,4,high,57,risky,68,2,5,6,10,1,3,6,10,2.611111111,3.444444444
784,2902128,18,female,10,16,9,1,6,high,64,risky,68,2,5,6,10,1,3,6,10,2.611111111,3.444444444
785,2902128,18,female,10,17,11,5,6,low,4,risky,20,2,5,6,10,1,3,6,10,2.611111111,3.444444444
786,2902128,18,female,10,18,32,7,10,high,99,risky,71,2,5,6,10,1,3,6,10,2.611111111,3.444444444
787,2902128,18,female,10,19,24,7,4,high,99,safe,63,2,5,6,10,1,3,6,10,2.611111111,3.444444444
788,2902128,18,female,10,20,18,3,2,high,58,risky,72,2,5,6,10,1,3,6,10,2.611111111,3.444444444
789,2902128,18,female,10,21,31,5,10,high,76,risky,66,2,5,6,10,1,3,6,10,2.611111111,3.444444444
790,2902128,18,female,10,22,10,3,6,high,55,risky,71,2,5,6,10,1,3,6,10,2.611111111,3.444444444
791,2902128,18,female,10,23,4,7,2,high,61,risky,53,2,5,6,10,1,3,6,10,2.611111111,3.444444444
792,2902128,18,female,10,24,16,7,10,high,66,safe,96,2,5,6,10,1,3,6,10,2.611111111,3.444444444
793,2902128,18,female,10,25,17,1,2,high,93,risky,68,2,5,6,10,1,3,6,10,2.611111111,3.444444444
794,2902128,18,female,10,26,23,5,4,high,65,risky,49,2,5,6,10,1,3,6,10,2.611111111,3.444444444
795,2902128,18,female,10,27,28,7,6,high,91,risky,57,2,5,6,10,1,3,6,10,2.611111111,3.444444444
796,2902128,18,female,10,28,8,7,4,high,86,risky,46,2,5,6,10,1,3,6,10,2.611111111,3.444444444
797,2902128,18,female,10,29,26,3,6,high,65,risky,72,2,5,6,10,1,3,6,10,2.611111111,3.444444444
798,2902128,18,female,10,30,20,7,2,high,87,safe,64,2,5,6,10,1,3,6,10,2.611111111,3.444444444
799,2902128,18,female,10,31,7,5,4,high,58,risky,52,2,5,6,10,1,3,6,10,2.611111111,3.444444444
800,2902128,18,female,10,32,13,1,10,high,5,risky,63,2,5,6,10,1,3,6,10,2.611111111,3.444444444
801,2902232,18,female,10,1,8,7,4,low,1,risky,31,1,4,7,9,1,2,6,10,3.722222222,3.666666667
802,2902232,18,female,10,2,32,7,10,low,4,safe,15,1,4,7,9,1,2,6,10,3.722222222,3.666666667
803,2902232,18,female,10,3,2,3,2,high,24,risky,10,1,4,7,9,1,2,6,10,3.722222222,3.666666667
804,2902232,18,female,10,4,22,3,4,high,90,risky,49,1,4,7,9,1,2,6,10,3.722222222,3.666666667
805,2902232,18,female,10,5,15,5,10,high,46,risky,98,1,4,7,9,1,2,6,10,3.722222222,3.666666667
806,2902232,18,female,10,6,28,7,6,high,94,safe,16,1,4,7,9,1,2,6,10,3.722222222,3.666666667
807,2902232,18,female,10,7,27,5,6,high,63,risky,72,1,4,7,9,1,2,6,10,3.722222222,3.666666667
808,2902232,18,female,10,8,3,5,2,high,84,safe,11,1,4,7,9,1,2,6,10,3.722222222,3.666666667
809,2902232,18,female,10,9,14,3,10,high,67,safe,69,1,4,7,9,1,2,6,10,3.722222222,3.666666667
810,2902232,18,female,10,10,5,1,4,high,9,safe,58,1,4,7,9,1,2,6,10,3.722222222,3.666666667
811,2902232,18,female,10,11,26,3,6,high,38,risky,61,1,4,7,9,1,2,6,10,3.722222222,3.666666667
812,2902232,18,female,10,12,20,7,2,high,94,safe,7,1,4,7,9,1,2,6,10,3.722222222,3.666666667
813,2902232,18,female,10,13,7,5,4,high,12,safe,57,1,4,7,9,1,2,6,10,3.722222222,3.666666667
814,2902232,18,female,10,14,18,3,2,high,6,safe,22,1,4,7,9,1,2,6,10,3.722222222,3.666666667
815,2902232,18,female,10,15,19,5,2,high,32,risky,14,1,4,7,9,1,2,6,10,3.722222222,3.666666667
816,2902232,18,female,10,16,29,1,10,high,17,risky,71,1,4,7,9,1,2,6,10,3.722222222,3.666666667
817,2902232,18,female,10,17,30,3,10,high,70,safe,67,1,4,7,9,1,2,6,10,3.722222222,3.666666667
818,2902232,18,female,10,18,25,1,6,high,26,risky,69,1,4,7,9,1,2,6,10,3.722222222,3.666666667
819,2902232,18,female,10,19,9,1,6,high,10,risky,65,1,4,7,9,1,2,6,10,3.722222222,3.666666667
820,2902232,18,female,10,20,4,7,2,low,0,safe,4,1,4,7,9,1,2,6,10,3.722222222,3.666666667
821,2902232,18,female,10,21,24,7,4,low,2,risky,8,1,4,7,9,1,2,6,10,3.722222222,3.666666667
822,2902232,18,female,10,22,23,5,4,high,73,risky,44,1,4,7,9,1,2,6,10,3.722222222,3.666666667
823,2902232,18,female,10,23,31,5,10,high,56,safe,75,1,4,7,9,1,2,6,10,3.722222222,3.666666667
824,2902232,18,female,10,24,21,1,4,high,9,safe,84,1,4,7,9,1,2,6,10,3.722222222,3.666666667
825,2902232,18,female,10,25,16,7,10,high,88,safe,65,1,4,7,9,1,2,6,10,3.722222222,3.666666667
826,2902232,18,female,10,26,11,5,6,high,88,safe,83,1,4,7,9,1,2,6,10,3.722222222,3.666666667
827,2902232,18,female,10,27,13,1,10,high,4,safe,95,1,4,7,9,1,2,6,10,3.722222222,3.666666667
828,2902232,18,female,10,28,12,7,6,high,99,safe,23,1,4,7,9,1,2,6,10,3.722222222,3.666666667
829,2902232,18,female,10,29,17,1,2,high,1,risky,66,1,4,7,9,1,2,6,10,3.722222222,3.666666667
830,2902232,18,female,10,30,6,3,4,high,51,safe,56,1,4,7,9,1,2,6,10,3.722222222,3.666666667
831,2902232,18,female,10,31,10,3,6,high,25,safe,78,1,4,7,9,1,2,6,10,3.722222222,3.666666667
832,2902232,18,female,10,32,1,1,2,high,1,safe,67,1,4,7,9,1,2,6,10,3.722222222,3.666666667
833,2902368,18,male,10,1,11,5,6,low,7,safe,47,2,5,7,8,2,4,5,8,2.722222222,3.222222222
834,2902368,18,male,10,2,23,5,4,low,10,safe,51,2,5,7,8,2,4,5,8,2.722222222,3.222222222
835,2902368,18,male,10,3,7,5,4,low,11,risky,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
836,2902368,18,male,10,4,22,3,4,low,12,risky,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
837,2902368,18,male,10,5,20,7,2,low,5,safe,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
838,2902368,18,male,10,6,6,3,4,low,10,risky,49,2,5,7,8,2,4,5,8,2.722222222,3.222222222
839,2902368,18,male,10,7,1,1,2,low,9,risky,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
840,2902368,18,male,10,8,3,5,2,low,8,safe,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
841,2902368,18,male,10,9,14,3,10,low,7,safe,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
842,2902368,18,male,10,10,10,3,6,low,12,risky,49,2,5,7,8,2,4,5,8,2.722222222,3.222222222
843,2902368,18,male,10,11,9,1,6,low,9,risky,43,2,5,7,8,2,4,5,8,2.722222222,3.222222222
844,2902368,18,male,10,12,28,7,6,low,6,safe,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
845,2902368,18,male,10,13,24,7,4,low,6,risky,47,2,5,7,8,2,4,5,8,2.722222222,3.222222222
846,2902368,18,male,10,14,12,7,6,low,4,risky,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
847,2902368,18,male,10,15,4,7,2,low,5,risky,50,2,5,7,8,2,4,5,8,2.722222222,3.222222222
848,2902368,18,male,10,16,26,3,6,low,5,risky,50,2,5,7,8,2,4,5,8,2.722222222,3.222222222
849,2902368,18,male,10,17,31,5,10,low,6,risky,49,2,5,7,8,2,4,5,8,2.722222222,3.222222222
850,2902368,18,male,10,18,2,3,2,low,50,risky,50,2,5,7,8,2,4,5,8,2.722222222,3.222222222
851,2902368,18,male,10,19,8,7,4,low,7,risky,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
852,2902368,18,male,10,20,30,3,10,low,4,risky,43,2,5,7,8,2,4,5,8,2.722222222,3.222222222
853,2902368,18,male,10,21,17,1,2,high,6,safe,56,2,5,7,8,2,4,5,8,2.722222222,3.222222222
854,2902368,18,male,10,22,5,1,4,high,13,risky,55,2,5,7,8,2,4,5,8,2.722222222,3.222222222
855,2902368,18,male,10,23,15,5,10,low,4,risky,48,2,5,7,8,2,4,5,8,2.722222222,3.222222222
856,2902368,18,male,10,24,16,7,10,low,3,risky,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
857,2902368,18,male,10,25,25,1,6,high,11,risky,51,2,5,7,8,2,4,5,8,2.722222222,3.222222222
858,2902368,18,male,10,26,29,1,10,high,12,safe,64,2,5,7,8,2,4,5,8,2.722222222,3.222222222
859,2902368,18,male,10,27,27,5,6,low,1,risky,46,2,5,7,8,2,4,5,8,2.722222222,3.222222222
860,2902368,18,male,10,28,13,1,10,high,8,safe,47,2,5,7,8,2,4,5,8,2.722222222,3.222222222
861,2902368,18,male,10,29,18,3,2,low,0,risky,36,2,5,7,8,2,4,5,8,2.722222222,3.222222222
862,2902368,18,male,10,30,32,7,10,low,1,risky,38,2,5,7,8,2,4,5,8,2.722222222,3.222222222
863,2902368,18,male,10,31,21,1,4,high,10,safe,38,2,5,7,8,2,4,5,8,2.722222222,3.222222222
864,2902368,18,male,10,32,19,5,2,low,2,risky,37,2,5,7,8,2,4,5,8,2.722222222,3.222222222
865,2907793,18,female,7,1,11,5,6,low,7,risky,66,1,7,8,9,1,7,9,9,1.777777778,2.722222222
866,2907793,18,female,7,2,6,3,4,low,6,risky,65,1,7,8,9,1,7,9,9,1.777777778,2.722222222
867,2907793,18,female,7,3,21,1,4,high,22,safe,85,1,7,8,9,1,7,9,9,1.777777778,2.722222222
868,2907793,18,female,7,4,4,7,2,low,1,risky,72,1,7,8,9,1,7,9,9,1.777777778,2.722222222
869,2907793,18,female,7,5,18,3,2,low,5,risky,56,1,7,8,9,1,7,9,9,1.777777778,2.722222222
870,2907793,18,female,7,6,15,5,10,low,4,risky,56,1,7,8,9,1,7,9,9,1.777777778,2.722222222
871,2907793,18,female,7,7,2,3,2,low,3,risky,50,1,7,8,9,1,7,9,9,1.777777778,2.722222222
872,2907793,18,female,7,8,20,7,2,low,3,risky,62,1,7,8,9,1,7,9,9,1.777777778,2.722222222
873,2907793,18,female,7,9,8,7,4,low,4,risky,53,1,7,8,9,1,7,9,9,1.777777778,2.722222222
874,2907793,18,female,7,10,30,3,10,high,18,safe,71,1,7,8,9,1,7,9,9,1.777777778,2.722222222
875,2907793,18,female,7,11,14,3,10,high,48,risky,57,1,7,8,9,1,7,9,9,1.777777778,2.722222222
876,2907793,18,female,7,12,16,7,10,low,20,risky,57,1,7,8,9,1,7,9,9,1.777777778,2.722222222
877,2907793,18,female,7,13,9,1,6,high,29,risky,71,1,7,8,9,1,7,9,9,1.777777778,2.722222222
878,2907793,18,female,7,14,24,7,4,low,25,risky,66,1,7,8,9,1,7,9,9,1.777777778,2.722222222
879,2907793,18,female,7,15,19,5,2,low,19,risky,62,1,7,8,9,1,7,9,9,1.777777778,2.722222222
880,2907793,18,female,7,16,32,7,10,low,14,risky,64,1,7,8,9,1,7,9,9,1.777777778,2.722222222
881,2907793,18,female,7,17,27,5,6,low,8,risky,63,1,7,8,9,1,7,9,9,1.777777778,2.722222222
882,2907793,18,female,7,18,26,3,6,low,3,risky,69,1,7,8,9,1,7,9,9,1.777777778,2.722222222
883,2907793,18,female,7,19,10,3,6,low,2,risky,48,1,7,8,9,1,7,9,9,1.777777778,2.722222222
884,2907793,18,female,7,20,28,7,6,low,0,risky,55,1,7,8,9,1,7,9,9,1.777777778,2.722222222
885,2907793,18,female,7,21,31,5,10,low,2,safe,49,1,7,8,9,1,7,9,9,1.777777778,2.722222222
886,2907793,18,female,7,22,23,5,4,high,12,safe,34,1,7,8,9,1,7,9,9,1.777777778,2.722222222
887,2907793,18,female,7,23,5,1,4,high,18,safe,36,1,7,8,9,1,7,9,9,1.777777778,2.722222222
888,2907793,18,female,7,24,22,3,4,low,11,risky,53,1,7,8,9,1,7,9,9,1.777777778,2.722222222
889,2907793,18,female,7,25,1,1,2,high,15,risky,54,1,7,8,9,1,7,9,9,1.777777778,2.722222222
890,2907793,18,female,7,26,3,5,2,low,12,risky,50,1,7,8,9,1,7,9,9,1.777777778,2.722222222
891,2907793,18,female,7,27,13,1,10,high,15,risky,60,1,7,8,9,1,7,9,9,1.777777778,2.722222222
892,2907793,18,female,7,28,17,1,2,high,17,risky,66,1,7,8,9,1,7,9,9,1.777777778,2.722222222
893,2907793,18,female,7,29,12,7,6,low,14,risky,52,1,7,8,9,1,7,9,9,1.777777778,2.722222222
894,2907793,18,female,7,30,29,1,10,high,13,risky,66,1,7,8,9,1,7,9,9,1.777777778,2.722222222
895,2907793,18,female,7,31,7,5,4,low,11,risky,68,1,7,8,9,1,7,9,9,1.777777778,2.722222222
896,2907793,18,female,7,32,25,1,6,low,8,safe,58,1,7,8,9,1,7,9,9,1.777777778,2.722222222
897,2908149,24,female,8,1,4,7,2,low,1,risky,20,2,4,7,9,1,2,7,9,3.5,3.277777778
898,2908149,24,female,8,2,22,3,4,high,43,risky,55,2,4,7,9,1,2,7,9,3.5,3.277777778
899,2908149,24,female,8,3,31,5,10,high,63,risky,77,2,4,7,9,1,2,7,9,3.5,3.277777778
900,2908149,24,female,8,4,29,1,10,high,9,safe,94,2,4,7,9,1,2,7,9,3.5,3.277777778
901,2908149,24,female,8,5,10,3,6,high,31,risky,58,2,4,7,9,1,2,7,9,3.5,3.277777778
902,2908149,24,female,8,6,5,1,4,high,6,safe,54,2,4,7,9,1,2,7,9,3.5,3.277777778
903,2908149,24,female,8,7,20,7,2,low,1,safe,18,2,4,7,9,1,2,7,9,3.5,3.277777778
904,2908149,24,female,8,8,24,7,4,low,1,risky,20,2,4,7,9,1,2,7,9,3.5,3.277777778
905,2908149,24,female,8,9,7,5,4,high,63,risky,52,2,4,7,9,1,2,7,9,3.5,3.277777778
906,2908149,24,female,8,10,16,7,10,high,76,safe,86,2,4,7,9,1,2,7,9,3.5,3.277777778
907,2908149,24,female,8,11,28,7,6,high,84,risky,63,2,4,7,9,1,2,7,9,3.5,3.277777778
908,2908149,24,female,8,12,18,3,2,high,39,safe,50,2,4,7,9,1,2,7,9,3.5,3.277777778
909,2908149,24,female,8,13,26,3,6,high,39,safe,56,2,4,7,9,1,2,7,9,3.5,3.277777778
910,2908149,24,female,8,14,17,1,2,high,4,risky,39,2,4,7,9,1,2,7,9,3.5,3.277777778
911,2908149,24,female,8,15,14,3,10,high,20,safe,91,2,4,7,9,1,2,7,9,3.5,3.277777778
912,2908149,24,female,8,16,25,1,6,high,8,safe,87,2,4,7,9,1,2,7,9,3.5,3.277777778
913,2908149,24,female,8,17,30,3,10,high,18,safe,92,2,4,7,9,1,2,7,9,3.5,3.277777778
914,2908149,24,female,8,18,8,7,4,low,0,safe,29,2,4,7,9,1,2,7,9,3.5,3.277777778
915,2908149,24,female,8,19,2,3,2,high,20,safe,36,2,4,7,9,1,2,7,9,3.5,3.277777778
916,2908149,24,female,8,20,13,1,10,high,5,safe,97,2,4,7,9,1,2,7,9,3.5,3.277777778
917,2908149,24,female,8,21,27,5,6,high,62,risky,50,2,4,7,9,1,2,7,9,3.5,3.277777778
918,2908149,24,female,8,22,32,7,10,low,1,safe,34,2,4,7,9,1,2,7,9,3.5,3.277777778
919,2908149,24,female,8,23,1,1,2,high,7,safe,33,2,4,7,9,1,2,7,9,3.5,3.277777778
920,2908149,24,female,8,24,23,5,4,low,1,risky,38,2,4,7,9,1,2,7,9,3.5,3.277777778
921,2908149,24,female,8,25,11,5,6,low,0,safe,37,2,4,7,9,1,2,7,9,3.5,3.277777778
922,2908149,24,female,8,26,19,5,2,low,1,safe,41,2,4,7,9,1,2,7,9,3.5,3.277777778
923,2908149,24,female,8,27,15,5,10,high,70,safe,56,2,4,7,9,1,2,7,9,3.5,3.277777778
924,2908149,24,female,8,28,21,1,4,high,3,safe,52,2,4,7,9,1,2,7,9,3.5,3.277777778
925,2908149,24,female,8,29,6,3,4,high,20,safe,62,2,4,7,9,1,2,7,9,3.5,3.277777778
926,2908149,24,female,8,30,3,5,2,low,1,risky,35,2,4,7,9,1,2,7,9,3.5,3.277777778
927,2908149,24,female,8,31,9,1,6,high,3,safe,75,2,4,7,9,1,2,7,9,3.5,3.277777778
928,2908149,24,female,8,32,12,7,6,low,1,risky,42,2,4,7,9,1,2,7,9,3.5,3.277777778
929,2910317,18,male,6,1,11,5,6,high,22,risky,58,1,3,2,8,1,4,2,7,3.611111111,3.444444444
930,2910317,18,male,6,2,7,5,4,high,25,risky,63,1,3,2,8,1,4,2,7,3.611111111,3.444444444
931,2910317,18,male,6,3,29,1,10,high,31,risky,29,1,3,2,8,1,4,2,7,3.611111111,3.444444444
932,2910317,18,male,6,4,6,3,4,high,33,safe,53,1,3,2,8,1,4,2,7,3.611111111,3.444444444
933,2910317,18,male,6,5,1,1,2,high,34,safe,31,1,3,2,8,1,4,2,7,3.611111111,3.444444444
934,2910317,18,male,6,6,19,5,2,low,0,risky,42,1,3,2,8,1,4,2,7,3.611111111,3.444444444
935,2910317,18,male,6,7,32,7,10,low,3,risky,26,1,3,2,8,1,4,2,7,3.611111111,3.444444444
936,2910317,18,male,6,8,30,3,10,high,56,safe,21,1,3,2,8,1,4,2,7,3.611111111,3.444444444
937,2910317,18,male,6,9,25,1,6,high,60,risky,36,1,3,2,8,1,4,2,7,3.611111111,3.444444444
938,2910317,18,male,6,10,26,3,6,high,57,risky,42,1,3,2,8,1,4,2,7,3.611111111,3.444444444
939,2910317,18,male,6,11,27,5,6,high,32,safe,61,1,3,2,8,1,4,2,7,3.611111111,3.444444444
940,2910317,18,male,6,12,31,5,10,high,22,safe,59,1,3,2,8,1,4,2,7,3.611111111,3.444444444
941,2910317,18,male,6,13,23,5,4,high,26,safe,58,1,3,2,8,1,4,2,7,3.611111111,3.444444444
942,2910317,18,male,6,14,14,3,10,high,67,safe,65,1,3,2,8,1,4,2,7,3.611111111,3.444444444
943,2910317,18,male,6,15,15,5,10,high,43,safe,61,1,3,2,8,1,4,2,7,3.611111111,3.444444444
944,2910317,18,male,6,16,24,7,4,low,0,risky,15,1,3,2,8,1,4,2,7,3.611111111,3.444444444
945,2910317,18,male,6,17,13,1,10,high,11,safe,100,1,3,2,8,1,4,2,7,3.611111111,3.444444444
946,2910317,18,male,6,18,9,1,6,high,65,risky,74,1,3,2,8,1,4,2,7,3.611111111,3.444444444
947,2910317,18,male,6,19,17,1,2,low,0,risky,66,1,3,2,8,1,4,2,7,3.611111111,3.444444444
948,2910317,18,male,6,20,20,7,2,high,75,risky,14,1,3,2,8,1,4,2,7,3.611111111,3.444444444
949,2910317,18,male,6,21,16,7,10,high,41,safe,76,1,3,2,8,1,4,2,7,3.611111111,3.444444444
950,2910317,18,male,6,22,8,7,4,low,2,risky,14,1,3,2,8,1,4,2,7,3.611111111,3.444444444
951,2910317,18,male,6,23,4,7,2,low,3,risky,8,1,3,2,8,1,4,2,7,3.611111111,3.444444444
952,2910317,18,male,6,24,21,1,4,high,9,risky,72,1,3,2,8,1,4,2,7,3.611111111,3.444444444
953,2910317,18,male,6,25,12,7,6,high,27,safe,63,1,3,2,8,1,4,2,7,3.611111111,3.444444444
954,2910317,18,male,6,26,3,5,2,low,78,risky,20,1,3,2,8,1,4,2,7,3.611111111,3.444444444
955,2910317,18,male,6,27,5,1,4,high,12,risky,72,1,3,2,8,1,4,2,7,3.611111111,3.444444444
956,2910317,18,male,6,28,10,3,6,high,10,risky,52,1,3,2,8,1,4,2,7,3.611111111,3.444444444
957,2910317,18,male,6,29,22,3,4,high,67,safe,61,1,3,2,8,1,4,2,7,3.611111111,3.444444444
958,2910317,18,male,6,30,18,3,2,low,0,risky,48,1,3,2,8,1,4,2,7,3.611111111,3.444444444
959,2910317,18,male,6,31,2,3,2,low,0,risky,25,1,3,2,8,1,4,2,7,3.611111111,3.444444444
960,2910317,18,male,6,32,28,7,6,high,51,risky,82,1,3,2,8,1,4,2,7,3.611111111,3.444444444
961,2912835,19,male,8,1,18,3,2,high,49,risky,51,2,4,7,10,1,4,7,10,4.333333333,3.444444444
962,2912835,19,male,8,2,6,3,4,high,47,safe,55,2,4,7,10,1,4,7,10,4.333333333,3.444444444
963,2912835,19,male,8,3,31,5,10,low,0,risky,27,2,4,7,10,1,4,7,10,4.333333333,3.444444444
964,2912835,19,male,8,4,32,7,10,low,0,risky,24,2,4,7,10,1,4,7,10,4.333333333,3.444444444
965,2912835,19,male,8,5,20,7,2,low,0,risky,23,2,4,7,10,1,4,7,10,4.333333333,3.444444444
966,2912835,19,male,8,6,23,5,4,low,0,safe,26,2,4,7,10,1,4,7,10,4.333333333,3.444444444
967,2912835,19,male,8,7,15,5,10,low,0,safe,29,2,4,7,10,1,4,7,10,4.333333333,3.444444444
968,2912835,19,male,8,8,21,1,4,high,50,safe,77,2,4,7,10,1,4,7,10,4.333333333,3.444444444
969,2912835,19,male,8,9,5,1,4,high,36,safe,75,2,4,7,10,1,4,7,10,4.333333333,3.444444444
970,2912835,19,male,8,10,10,3,6,high,56,safe,87,2,4,7,10,1,4,7,10,4.333333333,3.444444444
971,2912835,19,male,8,11,30,3,10,high,69,safe,100,2,4,7,10,1,4,7,10,4.333333333,3.444444444
972,2912835,19,male,8,12,22,3,4,high,61,safe,75,2,4,7,10,1,4,7,10,4.333333333,3.444444444
973,2912835,19,male,8,13,17,1,2,high,40,risky,61,2,4,7,10,1,4,7,10,4.333333333,3.444444444
974,2912835,19,male,8,14,16,7,10,low,0,risky,10,2,4,7,10,1,4,7,10,4.333333333,3.444444444
975,2912835,19,male,8,15,14,3,10,high,50,safe,71,2,4,7,10,1,4,7,10,4.333333333,3.444444444
976,2912835,19,male,8,16,27,5,6,low,0,risky,23,2,4,7,10,1,4,7,10,4.333333333,3.444444444
977,2912835,19,male,8,17,13,1,10,high,8,safe,100,2,4,7,10,1,4,7,10,4.333333333,3.444444444
978,2912835,19,male,8,18,3,5,2,low,0,risky,21,2,4,7,10,1,4,7,10,4.333333333,3.444444444
979,2912835,19,male,8,19,9,1,6,high,19,risky,73,2,4,7,10,1,4,7,10,4.333333333,3.444444444
980,2912835,19,male,8,20,1,1,2,high,8,safe,52,2,4,7,10,1,4,7,10,4.333333333,3.444444444
981,2912835,19,male,8,21,4,7,2,low,0,risky,20,2,4,7,10,1,4,7,10,4.333333333,3.444444444
982,2912835,19,male,8,22,7,5,4,high,81,safe,8,2,4,7,10,1,4,7,10,4.333333333,3.444444444
983,2912835,19,male,8,23,24,7,4,low,0,risky,21,2,4,7,10,1,4,7,10,4.333333333,3.444444444
984,2912835,19,male,8,24,25,1,6,high,14,safe,83,2,4,7,10,1,4,7,10,4.333333333,3.444444444
985,2912835,19,male,8,25,26,3,6,high,0,safe,78,2,4,7,10,1,4,7,10,4.333333333,3.444444444
986,2912835,19,male,8,26,12,7,6,low,0,risky,9,2,4,7,10,1,4,7,10,4.333333333,3.444444444
987,2912835,19,male,8,27,19,5,2,low,0,risky,11,2,4,7,10,1,4,7,10,4.333333333,3.444444444
988,2912835,19,male,8,28,28,7,6,low,0,risky,4,2,4,7,10,1,4,7,10,4.333333333,3.444444444
989,2912835,19,male,8,29,11,5,6,low,0,safe,5,2,4,7,10,1,4,7,10,4.333333333,3.444444444
990,2912835,19,male,8,30,8,7,4,low,0,risky,4,2,4,7,10,1,4,7,10,4.333333333,3.444444444
991,2912835,19,male,8,31,2,3,2,high,42,safe,68,2,4,7,10,1,4,7,10,4.333333333,3.444444444
992,2912835,19,male,8,32,29,1,10,high,24,safe,100,2,4,7,10,1,4,7,10,4.333333333,3.444444444
993,2924855,20,female,10,1,14,3,10,high,72,safe,76,1,3,5,8,1,4,7,10,3.111111111,2.666666667
994,2924855,20,female,10,2,24,7,4,low,6,risky,86,1,3,5,8,1,4,7,10,3.111111111,2.666666667
995,2924855,20,female,10,3,11,5,6,high,75,risky,74,1,3,5,8,1,4,7,10,3.111111111,2.666666667
996,2924855,20,female,10,4,16,7,10,high,93,risky,75,1,3,5,8,1,4,7,10,3.111111111,2.666666667
997,2924855,20,female,10,5,31,5,10,high,97,safe,84,1,3,5,8,1,4,7,10,3.111111111,2.666666667
998,2924855,20,female,10,6,4,7,2,low,5,safe,73,1,3,5,8,1,4,7,10,3.111111111,2.666666667
999,2924855,20,female,10,7,30,3,10,high,90,risky,55,1,3,5,8,1,4,7,10,3.111111111,2.666666667
1000,2924855,20,female,10,8,7,5,4,high,72,safe,76,1,3,5,8,1,4,7,10,3.111111111,2.666666667
1001,2924855,20,female,10,9,26,3,6,high,68,risky,66,1,3,5,8,1,4,7,10,3.111111111,2.666666667
1002,2924855,20,female,10,10,27,5,6,high,80,risky,69,1,3,5,8,1,4,7,10,3.111111111,2.666666667
1003,2924855,20,female,10,11,22,3,4,high,71,risky,64,1,3,5,8,1,4,7,10,3.111111111,2.666666667
1004,2924855,20,female,10,12,29,1,10,high,13,safe,100,1,3,5,8,1,4,7,10,3.111111111,2.666666667
